"x","y"
0.586741024330634,0.0543932538090918
0.543370512165317,0.460209328796765
0.521685256082658,0.663117366290602
0.260842628041329,0.331558683145301
0.630421314020665,0.16577934157265
0.815210657010332,0.0828896707863252
0.407605328505166,0.0414448353931626
0.703802664252583,0.0207224176965813
0.351901332126292,0.0103612088482907
0.175950666063146,0.00518060442414533
0.337975333031573,0.435603004104292
0.418987666515786,0.650814203944365
0.209493833257893,0.325407101972183
0.354746916628947,0.595716252878311
0.677373458314473,0.297858126439155
0.838686729157237,0.148929063219578
0.669343364578618,0.507477233502008
0.584671682289309,0.686751318643223
0.292335841144655,0.343375659321612
0.646167920572327,0.171687829660806
0.573083960286164,0.518856616722622
0.786541980143082,0.259428308361311
0.643270990071541,0.562726856072875
0.82163549503577,0.281363428036437
0.660817747517885,0.573694415910438
0.830408873758943,0.286847207955219
0.665204436879471,0.576436305869829
0.832602218439736,0.288218152934914
0.916301109219868,0.144109076467457
0.458150554609934,0.0720545382337286
0.479075277304967,0.469039971009084
0.239537638652483,0.234519985504542
0.619768819326242,0.117259992752271
0.309884409663121,0.0586299963761355
0.15494220483156,0.0293149981880677
0.0774711024157802,0.0146574990940339
0.0387355512078901,0.00732874954701693
0.519367775603945,0.00366437477350847
0.509683887801972,0.434844889278974
0.254841943900986,0.217422444639487
0.377420971950493,0.541723924211963
0.188710485975247,0.270861962105981
0.0943552429876233,0.135430981052991
0.297177621493812,0.500728192418715
0.398588810746906,0.683376798101577
0.699294405373453,0.341688399050788
0.349647202686726,0.170844199525394
0.424823601343363,0.518434801654916
0.212411800671682,0.259217400827458
0.106205900335841,0.129608700413729
0.55310295016792,0.0648043502068645
0.27655147508396,0.0324021751034323
0.13827573754198,0.0162010875517161
0.56913786877099,0.00810054377585807
0.784568934385495,0.00405027188792903
0.892284467192747,0.00202513594396452
0.946142233596374,0.00101256797198226
0.723071116798187,0.43351898587821
0.861535558399093,0.216759492939105
0.430767779199547,0.108379746469553
0.215383889599773,0.0541898732347763
0.107691944799887,0.0270949366173882
0.0538459723999433,0.0135474683086941
0.0269229861999717,0.00677373415434704
0.513461493099986,0.00338686707717352
0.506730746549993,0.434706135430806
0.503365373274996,0.650365769607622
0.501682686637498,0.75819558669603
0.500841343318749,0.812110495240234
0.750420671659375,0.406055247620117
0.625210335829687,0.636040325702278
0.312605167914844,0.318020162851139
0.406302583957422,0.592022783317789
0.203151291978711,0.296011391658894
0.101575645989355,0.148005695829447
0.300787822994678,0.507015549806943
0.650393911497339,0.253507774903471
0.825196955748669,0.126753887451736
0.662598477874335,0.496389645618087
0.831299238937167,0.248194822809044
0.665649619468584,0.557110113296741
0.582824809734292,0.71156775854059
0.291412404867146,0.355783879270295
0.645706202433573,0.177891939635147
0.572853101216786,0.521958671709793
0.536426550608393,0.693992037747116
0.768213275304197,0.346996018873558
0.884106637652098,0.173498009436779
0.442053318826049,0.0867490047183895
0.471026659413025,0.476387204251414
0.235513329706512,0.238193602125707
0.117756664853256,0.119096801062854
0.558878332426628,0.0595484005314268
0.279439166213314,0.0297742002657134
0.139719583106657,0.0148871001328567
0.0698597915533285,0.00744355006642834
0.534929895776664,0.00372177503321417
0.267464947888332,0.00186088751660709
0.133732473944166,0.000930443758303543
0.316866236972083,0.433477923771371
0.408433118486042,0.649751663777905
0.704216559243021,0.324875831888952
0.60210827962151,0.595450617836696
0.801054139810755,0.297725308918348
0.650527069905378,0.581875356351393
0.825263534952689,0.290937678175697
0.412631767476344,0.145468839087848
0.206315883738172,0.0727344195439242
0.103157941869086,0.0363672097719621
0.551578970934543,0.018183604885981
0.525789485467272,0.44210450433521
0.262894742733636,0.221052252167605
0.381447371366818,0.543538827976022
0.690723685683409,0.271769413988011
0.345361842841704,0.135884706994005
0.422680921420852,0.500955055389222
0.711340460710426,0.250477527694611
0.605670230355213,0.558251465739525
0.802835115177607,0.279125732869762
0.901417557588803,0.139562866434881
0.950708778794402,0.0697814332174406
0.725354389397201,0.46790341850094
0.8626771946986,0.23395170925047
0.9313385973493,0.116975854625235
0.46566929867465,0.0584879273126175
0.732834649337325,0.0292439636563087
0.616417324668663,0.447634683720374
0.558208662334331,0.656830043752406
0.529104331167166,0.761427723768422
0.514552165583583,0.81372656377643
0.757276082791791,0.406863281888215
0.878638041395896,0.203431640944108
0.939319020697948,0.101715820472054
0.469659510348974,0.0508579102360269
0.234829755174487,0.0254289551180135
0.367414877587243,0.445727179451226
0.683707438793622,0.222863589725613
0.591853719396811,0.544444496755026
0.295926859698405,0.272222248377513
0.147963429849203,0.136111124188756
0.573981714924601,0.0680555620943782
0.786990857462301,0.0340277810471891
0.89349542873115,0.0170138905235946
0.696747714365575,0.441519647154017
0.598373857182788,0.653772525469228
0.799186928591394,0.326886262734614
0.399593464295697,0.163443131367307
0.699796732147848,0.0817215656836534
0.849898366073924,0.0408607828418267
0.674949183036962,0.453443093313133
0.337474591518481,0.226721546656566
0.168737295759241,0.113360773328283
0.0843686478796203,0.0566803866641416
0.0421843239398101,0.0283401933320708
0.271092161969905,0.447182798558255
0.135546080984953,0.223591399279127
0.567773040492476,0.111795699639564
0.783886520246238,0.0558978498197818
0.891943260123119,0.0279489249098909
0.695971630061559,0.446987164347165
0.59798581503078,0.656506284065802
0.54899290751539,0.76126584392512
0.274496453757695,0.38063292196256
0.387248226878847,0.623329162873499
0.443624113439424,0.744677283328969
0.721812056719712,0.372338641664484
0.610906028359856,0.619182022724462
0.555453014179928,0.74260371325445
0.277726507089964,0.371301856627225
0.388863253544982,0.618663630205832
0.694431626772491,0.309331815102916
0.847215813386246,0.154665907551458
0.673607906693123,0.510345655667948
0.586803953346561,0.688185529726193
0.543401976673281,0.777105466755316
0.52170098833664,0.821565435269877
0.26085049416832,0.410782717634939
0.13042524708416,0.205391358817469
0.56521262354208,0.102695679408735
0.78260631177104,0.0513478397043673
0.89130315588552,0.0256739198521837
0.44565157794276,0.0128369599260918
0.72282578897138,0.00641847996304592
0.36141289448569,0.00320923998152296
0.430706447242845,0.434617321882981
0.465353223621423,0.65032136283371
0.232676611810711,0.325160681416855
0.116338305905356,0.162580340708427
0.558169152952678,0.0812901703542137
0.779084576476339,0.0406450851771069
0.389542288238169,0.0203225425885534
0.194771144119085,0.0101612712942767
0.0973855720595424,0.00508063564713836
0.548692786029771,0.00254031782356918
0.524346393014886,0.434282860804004
0.512173196507443,0.650154132294221
0.756086598253721,0.325077066147111
0.628043299126861,0.595551234965775
0.31402164956343,0.297775617482887
0.657010824781715,0.148887808741444
0.328505412390858,0.0744439043707218
0.414252706195429,0.47023465407758
0.207126353097714,0.23511732703879
0.353563176548857,0.550571365411614
0.176781588274429,0.275285682705807
0.588390794137214,0.137642841352904
0.294195397068607,0.0688214206764518
0.397097698534304,0.467423412230445
0.448548849267152,0.666724408007442
0.474274424633576,0.76637490589594
0.487137212316788,0.816200154840189
0.243568606158394,0.408100077420095
0.121784303079197,0.204050038710047
0.0608921515395985,0.102025019355024
0.530446075769799,0.0510125096775118
0.7652230378849,0.0255062548387559
0.38261151894245,0.012753127419378
0.191305759471225,0.00637656370968898
0.595652879735612,0.00318828185484449
0.797826439867806,0.00159414092742224
0.398913219933903,0.000797070463711122
0.199456609966952,0.000398535231855561
0.0997283049834758,0.000199267615927781
0.0498641524917379,9.96338079638903e-05
0.274932076245869,0.433062518796201
0.637466038122934,0.216531259398101
0.818733019061467,0.10826562969905
0.409366509530734,0.0541328148495252
0.204683254765367,0.0270664074247626
0.102341627382683,0.0135332037123813
0.551170813691342,0.00676660185619064
0.275585406845671,0.00338330092809532
0.637792703422835,0.00169165046404766
0.568896351711418,0.433858527124243
0.284448175855709,0.216929263562122
0.392224087927854,0.54147733367328
0.196112043963927,0.27073866683664
0.0980560219819636,0.13536933341832
0.299028010990982,0.500697368601379
0.399514005495491,0.683361386192909
0.199757002747745,0.341680693096454
0.599878501373873,0.170840346548227
0.299939250686936,0.0854201732741136
0.399969625343468,0.475722788529276
0.699984812671734,0.237861394264638
0.599992406335867,0.551943399024538
0.299996203167934,0.275971699512269
0.649998101583967,0.137985849756135
0.824999050791983,0.0689929248780673
0.662499525395992,0.467509164331253
0.581249762697996,0.666767284057846
0.790624881348998,0.333383642028923
0.895312440674499,0.166691821014461
0.947656220337249,0.0833459105072307
0.973828110168625,0.0416729552536154
0.986914055084312,0.0208364776268077
0.493457027542156,0.0104182388134038
0.496728513771078,0.438221821298921
0.748364256885539,0.219110910649461
0.87418212844277,0.10955545532473
0.687091064221385,0.487790429554584
0.843545532110692,0.243895214777292
0.921772766055346,0.121947607388646
0.460886383027673,0.0609738036943231
0.230443191513837,0.0304869018471615
0.365221595756918,0.4482561528158
0.682610797878459,0.2241280764079
0.59130539893923,0.545076740096169
0.795652699469615,0.272538370048085
0.397826349734807,0.136269185024042
0.698913174867404,0.0681345925120212
0.349456587433702,0.0340672962560106
0.174728293716851,0.0170336481280053
0.587364146858425,0.00851682406400265
0.543682073429213,0.437271113924221
0.771841036714606,0.21863555696211
0.385920518357303,0.109317778481055
0.692960259178652,0.0546588892405276
0.846480129589326,0.0273294446202638
0.673240064794663,0.446677424202351
0.836620032397331,0.223338712101176
0.918310016198666,0.111669356050588
0.459155008099333,0.0558346780252939
0.479577504049666,0.460930040904866
0.239788752024833,0.230465020452433
0.369894376012417,0.548245212118436
0.684947188006208,0.274122606059218
0.342473594003104,0.137061303029609
0.421236797001552,0.501543353407024
0.710618398500776,0.250771676703512
0.355309199250388,0.125385838351756
0.427654599625194,0.495705621068097
0.213827299812597,0.247852810534049
0.106913649906299,0.123926405267024
0.0534568249531493,0.0619632026335122
0.526728412476575,0.0309816013167561
0.263364206238287,0.015490800658378
0.381682103119144,0.440758102221408
0.440841051559572,0.653391753002923
0.720420525779786,0.326695876501462
0.360210262889893,0.163347938250731
0.180105131444946,0.0816739691253654
0.0900525657224732,0.0408369845626827
0.0450262828612366,0.0204184922813414
0.0225131414306183,0.0102092461406707
0.261256570715309,0.438117324962555
0.380628285357655,0.652071364373497
0.690314142678827,0.326035682186748
0.595157071339414,0.596030542985593
0.297578535669707,0.298015271492797
0.398789267834853,0.582020337638618
0.449394633917427,0.724022870711528
0.724697316958713,0.362011435355764
0.862348658479357,0.181005717677882
0.931174329239678,0.090502858838941
0.465587164619839,0.0452514294194705
0.23279358230992,0.0226257147097353
0.61639679115496,0.0113128573548676
0.80819839557748,0.00565642867743381
0.90409919778874,0.00282821433871691
0.70204959889437,0.434426809061578
0.601024799447185,0.650226106423008
0.800512399723593,0.325113053211504
0.900256199861796,0.162556526605752
0.950128099930898,0.081278263302876
0.725064049965449,0.473651833543657
0.612532024982725,0.669838618664048
0.306266012491362,0.334919309332024
0.153133006245681,0.167459654666012
0.326566503122841,0.516742529225225
0.41328325156142,0.691383966504832
0.20664162578071,0.345691983252416
0.603320812890355,0.172845991626208
0.801660406445178,0.086422995813104
0.400830203222589,0.043211497906552
0.200415101611294,0.021605748953276
0.100207550805647,0.010802874476638
0.550103775402824,0.005401437238319
0.525051887701412,0.435713420511379
0.762525943850706,0.217856710255689
0.881262971925353,0.108928355127845
0.940631485962677,0.0544641775639223
0.720315742981338,0.460244790674181
0.360157871490669,0.23012239533709
0.680078935745335,0.115061197668545
0.590039467872667,0.490543300726492
0.295019733936334,0.245271650363246
0.397509866968167,0.555648527073842
0.448754933484083,0.71083696542914
0.224377466742042,0.35541848271457
0.112188733371021,0.177709241357285
0.0560943666855104,0.0888546206786426
0.0280471833427552,0.0444273103393213
0.514023591671378,0.0222136551696606
0.757011795835689,0.0111068275848303
0.378505897917844,0.00555341379241516
0.689252948958922,0.00277670689620758
0.594626474479461,0.434401055340323
0.297313237239731,0.217200527670162
0.398656618619865,0.5416129657273
0.449328309309933,0.703819184755869
0.724664154654966,0.351909592377935
0.362332077327483,0.175954796188967
0.431166038663742,0.520990099986703
0.215583019331871,0.260495049993351
0.607791509665935,0.130247524996676
0.803895754832968,0.0651237624983379
0.401947877416484,0.0325618812491689
0.200973938708242,0.0162809406245845
0.100486969354121,0.00814047031229223
0.0502434846770605,0.00407023515614612
0.52512174233853,0.00203511757807306
0.762560871169265,0.00101755878903653
0.381280435584633,0.000508779394518265
0.690640217792316,0.000254389697259132
0.845320108896158,0.000127194848629566
0.922660054448079,6.35974243147831e-05
0.711330027224039,0.433044500604377
0.35566501361202,0.216522250302188
0.67783250680601,0.108261125151094
0.338916253403005,0.0541305625755471
0.419458126701502,0.460077983179993
0.209729063350751,0.230038991589996
0.604864531675376,0.115019495794998
0.302432265837688,0.0575097478974991
0.401216132918844,0.461767575840969
0.200608066459422,0.230883787920484
0.100304033229711,0.115441893960242
0.300152016614855,0.49073364887234
0.650076008307428,0.24536682443617
0.575038004153714,0.555696114110304
0.287519002076857,0.277848057055152
0.643759501038428,0.138924028527576
0.821879750519214,0.069462014263788
0.410939875259607,0.034731007131894
0.205469937629804,0.017365503565947
0.602734968814902,0.00868275178297351
0.301367484407451,0.00434137589148675
0.400683742203725,0.435183389837963
0.450341871101863,0.650604396811201
0.475170935550931,0.75831490029782
0.237585467775466,0.37915745014891
0.118792733887733,0.189578725074455
0.0593963669438664,0.0947893625372274
0.279698183471933,0.480407383160833
0.639849091735967,0.240203691580416
0.319924545867983,0.120101845790208
0.159962272933992,0.0600509228951041
0.329981136466996,0.463038163339771
0.664990568233498,0.231519081669886
0.332495284116749,0.115759540834943
0.416247642058375,0.490892472309691
0.458123821029187,0.678458938047065
0.479061910514594,0.772242170915752
0.239530955257297,0.386121085457876
0.369765477628648,0.626073244621157
0.434882738814324,0.746049324202798
0.467441369407162,0.806037363993618
0.233720684703581,0.403018681996809
0.116860342351791,0.201509340998405
0.0584301711758953,0.100754670499202
0.279215085587948,0.48339003714182
0.389607542793974,0.67470772046313
0.444803771396987,0.770366562123784
0.222401885698493,0.385183281061892
0.611200942849247,0.192591640530946
0.305600471424623,0.096295820265473
0.402800235712312,0.481160612024956
0.701400117856156,0.240580306012478
0.850700058928078,0.120290153006239
0.925350029464039,0.0601450765031195
0.712675014732019,0.463085240143779
0.85633750736601,0.231542620071889
0.678168753683005,0.548784011928164
0.339084376841502,0.274392005964082
0.669542188420751,0.137196002982041
0.834771094210376,0.0685980014910205
0.917385547105188,0.0342990007455103
0.458692773552594,0.0171495003727551
0.479346386776297,0.441587452078597
0.489673193388148,0.653806427931518
0.494836596694074,0.759915915857978
0.747418298347037,0.379957957928989
0.623709149173518,0.622991680856714
0.811854574586759,0.311495840428357
0.40592728729338,0.155747920214178
0.20296364364669,0.0778739601070892
0.101481821823345,0.0389369800535446
0.0507409109116725,0.0194684900267723
0.0253704554558362,0.00973424501338615
0.512685227727918,0.00486712250669308
0.256342613863959,0.00243356125334654
0.37817130693198,0.434229482518893
0.68908565346599,0.217114741259446
0.844542826732995,0.108557370629723
0.922271413366497,0.0542786853148616
0.961135706683249,0.0271393426574308
0.730567853341624,0.446582373220935
0.865283926670812,0.223291186610467
0.932641963335406,0.111645593305234
0.966320981667703,0.0558227966526168
0.483160490833851,0.0279113983263084
0.741580245416926,0.0139556991631542
0.620790122708463,0.439990551473796
0.560395061354231,0.653007977629118
0.530197530677116,0.759516690706778
0.265098765338558,0.379758345353389
0.132549382669279,0.189879172676695
0.0662746913346395,0.0949395863383473
0.53313734566732,0.0474697931691736
0.51656867283366,0.456747598476806
0.50828433641683,0.661386501130622
0.504142168208415,0.76370595245753
0.252071084104207,0.381852976228765
0.626035542052104,0.190926488114383
0.813017771026052,0.0954632440571913
0.406508885513026,0.0477316220285957
0.703254442756513,0.0238658110142978
0.601627221378257,0.444945607399368
0.800813610689128,0.222472803699684
0.400406805344564,0.111236401849842
0.700203402672282,0.055618200924921
0.850101701336141,0.0278091004624605
0.425050850668071,0.0139045502312303
0.212525425334035,0.00695227511561513
0.106262712667018,0.00347613755780756
0.0531313563335088,0.00173806877890378
0.276565678166754,0.433881736281671
0.138282839083377,0.216940868140836
0.319141419541689,0.541483135962637
0.659570709770844,0.270741567981319
0.829785354885422,0.135370783990659
0.664892677442711,0.500698093887549
0.582446338721356,0.683361748835994
0.291223169360678,0.341680874417997
0.645611584680339,0.170840437208998
0.322805792340169,0.0854202186044992
0.161402896170085,0.0427101093022496
0.330701448085042,0.454367756543344
0.665350724042521,0.227183878271672
0.332675362021261,0.113591939135836
0.16633768101063,0.056795969567918
0.333168840505315,0.461410686676178
0.416584420252658,0.663718045230308
0.208292210126329,0.331859022615154
0.604146105063164,0.165929511307577
0.302073052531582,0.0829647556537886
0.651036526265791,0.0414823778268943
0.825518263132896,0.0207411889134471
0.412759131566448,0.0103705944567236
0.206379565783224,0.00518529722836178
0.353189782891612,0.4356053505064
0.426594891445806,0.650815377145419
0.463297445722903,0.758420390464929
0.481648722861451,0.812222897124684
0.740824361430726,0.406111448562342
0.870412180715363,0.203055724281171
0.685206090357681,0.534540564032805
0.842603045178841,0.267270282016402
0.92130152258942,0.133635141008201
0.96065076129471,0.0668175705041006
0.730325380647355,0.46642148714427
0.365162690323678,0.233210743572135
0.182581345161839,0.116605371786067
0.341290672580919,0.491315387785253
0.17064533629046,0.245657693892627
0.33532266814523,0.555841548838533
0.417661334072615,0.710933476311486
0.208830667036307,0.355466738155743
0.104415333518154,0.177733369077871
0.0522076667590769,0.0888666845389357
0.0261038333795384,0.0444333422694679
0.263051916689769,0.455229373026953
0.631525958344885,0.227614686513477
0.315762979172442,0.113807343256738
0.157881489586221,0.0569036716283692
0.0789407447931106,0.0284518358141846
0.289470372396555,0.447238619799312
0.144735186198278,0.223619309899656
0.322367593099139,0.544822356842047
0.411183796549569,0.705423880313243
0.205591898274785,0.352711940156621
0.102795949137392,0.176355970078311
0.301397974568696,0.521190686931375
0.400698987284348,0.693608045357907
0.200349493642174,0.346804022678953
0.100174746821087,0.173402011339477
0.0500873734105435,0.0867010056697383
0.0250436867052718,0.0433505028348692
0.512521843352636,0.0216752514174346
0.506260921676318,0.443850327600937
0.253130460838159,0.221925163800468
0.126565230419079,0.110962581900234
0.0632826152095397,0.0554812909501171
0.53164130760477,0.0277406454750585
0.765820653802385,0.0138703227375293
0.382910326901192,0.00693516136876463
0.441455163450596,0.436480282576602
0.470727581725298,0.65125284318052
0.485363790862649,0.758639123482479
0.492681895431325,0.812332263633459
0.246340947715662,0.40616613181673
0.373170473857831,0.636095767800584
0.436585236928916,0.751060585792511
0.718292618464458,0.375530292896256
0.609146309232229,0.620777848340347
0.554573154616114,0.743401626062393
0.527286577308057,0.804713514923416
0.263643288654029,0.402356757461708
0.131821644327014,0.201178378730854
0.565910822163507,0.100589189365427
0.532955411081754,0.483307296574933
0.516477705540877,0.674666350179686
0.508238852770438,0.770345876982062
0.504119426385219,0.81818564038325
0.50205971319261,0.842105522083844
0.501029856596305,0.854065462934142
0.250514928298152,0.427032731467071
0.625257464149076,0.213516365733535
0.812628732074538,0.106758182866768
0.406314366037269,0.0533790914333838
0.453157183018635,0.459702247608911
0.226578591509317,0.229851123804456
0.113289295754659,0.114925561902228
0.556644647877329,0.0574627809511139
0.278322323938665,0.028731390475557
0.639161161969332,0.0143656952377785
0.569580580984666,0.440195549511109
0.284790290492333,0.220097774755554
0.392395145246167,0.543061589269996
0.696197572623083,0.271530794634998
0.348098786311542,0.135765397317499
0.674049393155771,0.0678826986587496
0.337024696577885,0.0339413493293748
0.168512348288943,0.0169706746646874
0.334256174144471,0.441498039224563
0.417128087072236,0.653761721504501
0.208564043536118,0.32688086075225
0.604282021768059,0.163440430376125
0.552141010884029,0.514732917080282
0.776070505442015,0.257366458540141
0.638035252721007,0.56169593116229
0.319017626360504,0.280847965581145
0.409508813180252,0.573436684682792
0.204754406590126,0.286718342341396
0.102377203295063,0.143359171170698
0.0511886016475315,0.071679585585349
0.525594300823766,0.0358397927926745
0.762797150411883,0.0179198963963372
0.381398575205941,0.00895994819816862
0.690699287602971,0.00447997409908431
0.345349643801485,0.00223998704954216
0.672674821900743,0.00111999352477108
0.836337410950371,0.000559996762385539
0.918168705475186,0.000279998381192769
0.959084352737593,0.000139999190596385
0.979542176368796,6.99995952981924e-05
0.739771088184398,0.433047701689868
0.619885544092199,0.649536552737153
0.5599427720461,0.757780978260796
0.52997138602305,0.811903191022617
0.764985693011525,0.405951595511309
0.382492846505762,0.202975797755654
0.191246423252881,0.101487898877827
0.345623211626441,0.483756651331133
0.67281160581322,0.241878325665566
0.58640580290661,0.553951864725003
0.293202901453305,0.276975932362501
0.396601450726653,0.57150066807347
0.698300725363326,0.285750334036735
0.849150362681663,0.142875167018367
0.924575181340832,0.0714375835091837
0.962287590670416,0.0357187917545919
0.981143795335208,0.0178593958772959
0.990571897667604,0.00892969793864797
0.495285948833802,0.00446484896932398
0.247642974416901,0.00223242448466199
0.12382148720845,0.001116212242331
0.0619107436042252,0.000558106121165498
0.280955371802113,0.433291754952802
0.640477685901056,0.216645877476401
0.570238842950528,0.54133564063042
0.785119421475264,0.27066782031521
0.642559710737632,0.568346612049824
0.321279855368816,0.284173306024912
0.410639927684408,0.575099354904675
0.455319963842204,0.720562379344557
0.727659981921102,0.360281189672279
0.613829990960551,0.613153296728359
0.556914995480275,0.739589350256399
0.278457497740138,0.369794675128199
0.139228748870069,0.1848973375641
0.569614374435034,0.0924486687820498
0.534807187217517,0.479237036283244
0.267403593608759,0.239618518141622
0.383701796804379,0.55282196096303
0.44185089840219,0.709423682373734
0.220925449201095,0.354711841186867
0.610462724600547,0.177355920593434
0.305231362300274,0.0886779602967168
0.652615681150137,0.0443389801483584
0.326307840575068,0.0221694900741792
0.163153920287534,0.0110847450370896
0.331576960143767,0.438555074410764
0.415788480071884,0.652290239097601
0.207894240035942,0.326145119548801
0.603947120017971,0.1630725597744
0.801973560008985,0.0815362798872002
0.650986780004493,0.473780841835819
0.575493390002246,0.669903122810129
0.287746695001123,0.334951561405064
0.143873347500562,0.167475780702532
0.321936673750281,0.516750592243485
0.41096833687514,0.691387998013962
0.45548416843757,0.7787067008992
0.477742084218785,0.822366052341819
0.738871042109392,0.41118302617091
0.619435521054696,0.638604214977674
0.559717760527348,0.752314809381056
0.279858880263674,0.376157404690528
0.389929440131837,0.621091404237483
0.444964720065919,0.743558404010961
0.472482360032959,0.8047919038977
0.73624118001648,0.40239595194885
0.86812059000824,0.201197975974425
0.93406029500412,0.100598987987212
0.96703014750206,0.0502994939936062
0.73351507375103,0.458162448889022
0.366757536875515,0.229081224444511
0.183378768437757,0.114540612222256
0.341689384218879,0.490283008003347
0.170844692109439,0.245141504001674
0.33542234605472,0.555583453893056
0.66771117302736,0.277791726946528
0.58385558651368,0.571908565365483
0.29192779325684,0.285954282682742
0.14596389662842,0.142977141341371
0.32298194831421,0.504501272562905
0.161490974157105,0.252250636281452
0.580745487078552,0.126125318140726
0.540372743539276,0.496075360962582
0.520186371769638,0.68105038237351
0.260093185884819,0.340525191186755
0.63004659294241,0.170262595593378
0.565023296471205,0.518143999688908
0.782511648235602,0.259071999844454
0.391255824117801,0.129535999922227
0.695627912058901,0.0647679999611135
0.34781395602945,0.0323839999805568
0.173906978014725,0.0161919999902784
0.586953489007363,0.00809599999513919
0.543476744503681,0.437060701889789
0.521738372251841,0.651543052837114
0.26086918612592,0.325771526418557
0.38043459306296,0.595898465101498
0.44021729653148,0.730961934442968
0.72010864826574,0.365480967221484
0.86005432413287,0.182740483610742
0.930027162066435,0.091370241805371
0.715013581033217,0.478697822794905
0.857506790516609,0.239348911397452
0.928753395258304,0.119674455698726
0.714376697629152,0.492849929741582
0.857188348814576,0.246424964870791
0.678594174407288,0.556225184327615
0.839297087203644,0.278112592163807
0.919648543601822,0.139056296081904
0.459824271800911,0.0695281480409519
0.729912135900455,0.0347640740204759
0.364956067950228,0.017382037010238
0.182478033975114,0.00869101850511898
0.591239016987557,0.00434550925255949
0.795619508493778,0.00217275462627975
0.897809754246889,0.00108637731313987
0.948904877123445,0.000543188656569936
0.974452438561722,0.000271594328284968
0.987226219280861,0.000135797164142484
0.743613109640431,0.433080600474291
